,moving_pixels
18277,1.6696
18278,1.6508
18279,1.6687
18280,1.634
18281,1.6293
18282,1.6221
18283,1.6343
18284,1.6545
18285,1.6646
18286,1.6536
18287,1.6473
18288,1.6791
18289,1.7289
18290,1.7335
18291,1.7312
18292,1.7431
18293,1.7405
18294,1.7784
18295,1.7376
18296,1.7607
18297,1.7572
18298,1.7541
18299,1.75
18300,1.7512
18301,1.7555
18302,1.7653
18303,1.7491
18304,1.7471
18305,1.7251
18306,1.7214
18307,1.7292
18308,1.6999
18309,1.6675
18310,1.6348
18311,1.6632
18312,1.6823
18313,1.6753
18314,1.6837
18315,1.6727
18316,1.6791
18317,1.6632
18318,1.6898
18319,1.6907
18320,1.7358
18321,1.7005
18322,1.7095
18323,1.6973
18324,1.678
18325,1.6782
18326,1.6777
18327,1.6742
18328,1.6962
18329,1.691
18330,1.669
18331,1.6988
18332,1.6542
18333,1.645
18334,1.6577
18335,1.6684
18336,1.6655
18337,1.6916
18338,1.6418
18339,1.6591
18340,1.6395
18341,1.6603
18342,1.6531
18343,1.6429
18344,1.6534
18345,1.6635
18346,1.6499
18347,1.6094
18348,1.6236
18349,1.6241
18350,1.6542
18351,1.6696
18352,1.6707
18353,1.6479
18354,1.6415
18355,1.6262
18356,1.6299
18357,1.66
18358,1.6696
18359,1.6586
18360,1.6531
18361,1.6432
18362,1.6418
18363,1.6638
18364,1.6421
18365,1.6644
18366,1.6236
18367,1.6244
18368,1.6207
18369,1.6438
18370,1.6392
18371,1.6273
18372,1.6212
18373,1.6508
18374,1.6589
18375,1.6305
18376,1.6123
18377,1.6461
18378,1.6849
18379,1.6508
18380,1.6528
18381,1.6962
18382,1.6739
18383,1.6742
18384,1.6736
18385,1.6991
18386,1.6878
18387,1.6759
18388,1.7153
18389,1.7295
18390,1.7668
18391,1.7578
18392,1.7433
18393,1.7156
18394,1.7141
18395,1.7176
18396,1.7049
18397,1.6968
18398,1.6678
18399,1.6652
18400,1.6259
18401,1.6299
18402,1.6117
18403,1.6183
18404,1.6505
18405,1.6672
18406,1.6808
18407,1.6701
18408,1.6701
18409,1.6644
18410,1.6415
18411,1.6409
18412,1.6557
18413,1.6913
18414,1.6756
18415,1.6707
18416,1.6855
18417,1.7234
18418,1.7402
18419,1.7494
18420,1.7405
18421,1.7483
18422,1.7025
18423,1.708
18424,1.7546
18425,1.7569
18426,1.7804
18427,1.7917
18428,1.7821
18429,1.7891
18430,1.7888
18431,1.8163
18432,1.8322
18433,1.8906
18434,1.9604
18435,2.1155
18436,2.2497
18437,2.397
18438,2.5503
18439,2.7572
18440,2.8762
18441,2.974
18442,3.0185
18443,3.0781
18444,3.1568
18445,3.1771
18446,3.2118
18447,3.2755
18448,3.4384
18449,3.5909
18450,3.8018
18451,4.0503
18452,4.3142
18453,4.5689
18454,4.7818
18455,5.0367
18456,5.3067
18457,5.5402
18458,5.7031
18459,5.8328
18460,5.9363
18461,6.0541
18462,6.1892
18463,6.2405
18464,6.3568
18465,6.4965
18466,6.5845
18467,6.7352
18468,6.8681
18469,6.9413
18470,7.0596
18471,7.1238
18472,7.2242
18473,7.3171
18474,7.3877
18475,7.4161
18476,7.3854
18477,7.3345
18478,7.4126
18479,7.3764
18480,7.318
18481,7.3145
18482,7.2726
18483,7.171
18484,7.0885
18485,7.1056
18486,7.1898
18487,7.2717
18488,7.307
18489,7.4384
18490,7.5995
18491,7.7442
18492,7.8209
18493,7.8345
18494,7.8119
18495,7.7798
18496,7.7462
18497,7.7381
18498,7.684
18499,7.6372
18500,7.5307
18501,7.5177
18502,7.39
18503,7.327
18504,7.2749
18505,7.2451
18506,7.1817
18507,7.1311
18508,7.1962
18509,7.1826
18510,7.2115
18511,7.1276
18512,7.0732
18513,7.0859
18514,7.0611
18515,7.0046
18516,6.9465
18517,6.8683
18518,6.8194
18519,6.7133
18520,6.6505
18521,6.5486
18522,6.4358
18523,6.3906
18524,6.3035
18525,6.3559
18526,6.4676
18527,6.5295
18528,6.5955
18529,6.7008
18530,6.7043
18531,6.7442
18532,6.6982
18533,6.691
18534,6.581
18535,6.5006
18536,6.559
18537,6.4172
18538,6.4106
18539,6.4511
18540,6.4144
18541,6.4172
18542,6.4198
18543,6.4065
18544,6.4436
18545,6.48
18546,6.4468
18547,6.4274
18548,6.3854
18549,6.3941
18550,6.4424
18551,6.4497
18552,6.5631
18553,6.7008
18554,6.8304
18555,6.943
18556,7.0981
18557,7.2711
18558,7.4919
18559,7.8003
18560,7.9803
18561,8.0992
18562,8.2127
18563,8.3249
18564,8.2908
18565,8.2228
18566,8.1094
18567,8.013
18568,7.8727
18569,7.7402
18570,7.4881
18571,7.2118
18572,6.9696
18573,6.7691
18574,6.6149
18575,6.4468
18576,6.2888
18577,6.0422
18578,5.6898
18579,5.3652
18580,5.1033
18581,4.93
18582,4.748
18583,4.4387
18584,4.228
18585,4.2624
18586,4.2054
18587,4.1571
18588,4.0981
18589,4.0556
18590,3.9821
18591,3.8206
18592,3.6615
18593,3.5104
18594,3.364
18595,3.1826
18596,3.0356
18597,2.9389
18598,2.862
18599,2.8414
18600,2.7859
18601,2.7572
18602,2.7057
18603,2.5784
18604,2.4815
18605,2.4016
18606,2.353
18607,2.3397
18608,2.2827
18609,2.2934
18610,2.3171
18611,2.2772
18612,2.3032
18613,2.2393
18614,2.2454
18615,2.2289
18616,2.2124
18617,2.1429
18618,2.0906
18619,1.9679
18620,1.8877
18621,1.8354
18622,1.8481
18623,1.8035
18624,1.8186
18625,1.8061
18626,1.7957
18627,1.7772
18628,1.7882
18629,1.8249
18630,1.8267
18631,1.8345
18632,1.8351
18633,1.8218
18634,1.8466
18635,1.8423
18636,1.8571
18637,1.8573
18638,1.9068
18639,1.9184
18640,1.928
18641,1.9094
18642,1.9094
18643,1.9132
18644,1.8877
18645,1.9022
18646,1.8851
18647,1.8767
18648,1.8955
18649,1.8941
18650,1.9005
18651,1.9184
18652,1.9172
18653,1.8996
18654,1.8869
18655,1.899
18656,1.8958
18657,1.8967
18658,1.875
18659,1.8782
18660,1.8669
18661,1.8689
18662,1.8469
18663,1.877
18664,1.8802
18665,1.8924
18666,1.9005
18667,1.8976
18668,1.901
18669,1.9091
18670,1.886
18671,1.9219
18672,1.9245
18673,1.9265
18674,1.9213
18675,1.9751
18676,1.9708
18677,1.9667
18678,1.9505
18679,1.9604
18680,1.947
18681,1.9531
18682,1.9578
18683,1.9725
18684,1.9676
18685,1.9274
18686,1.9146
18687,1.897
18688,1.8976
18689,1.928
18690,1.9378
18691,1.9106
18692,1.9311
18693,1.9332
18694,1.9378
18695,1.945
18696,1.9019
18697,1.9089
18698,1.9039
18699,1.9609
18700,1.9685
18701,1.9572
18702,1.9604
18703,1.9812
18704,1.9783
18705,1.9922
18706,1.9751
18707,1.9832
18708,1.965
18709,1.9786
18710,1.9598
18711,1.9514
18712,1.9245
18713,1.9112
18714,1.9326
18715,1.945
18716,1.9329
18717,1.9499
18718,1.9366
18719,1.912
18720,1.8976
18721,1.8869
18722,1.9381
18723,1.945
18724,1.928
18725,1.9708
18726,1.9612
18727,1.9861
18728,1.9829
18729,1.9957
18730,1.998
18731,1.9855
18732,1.9601
18733,1.9867
18734,2.009
18735,2.0405
18736,2.0605
18737,2.035
18738,2.057
18739,2.022
18740,2.0298
18741,2.0258
18742,2.0203
18743,2.0032
18744,2.0078
18745,1.9742
18746,1.9604
18747,1.9653
18748,1.9878
18749,1.9945
18750,2.0003
18751,1.98
18752,1.9494
18753,1.9864
18754,2.0055
18755,1.9627
18756,1.9575
18757,1.9427
18758,1.963
18759,1.9609
18760,1.9196
18761,1.9378
18762,1.9502
18763,1.9141
18764,1.9731
18765,2.0041
18766,1.9688
18767,1.9913
18768,1.9792
18769,1.9919
18770,1.9742
18771,1.9485
18772,1.9361
18773,1.9109
18774,1.9285
18775,1.941
18776,1.9656
18777,1.9418
18778,1.9896
18779,1.9546
18780,1.9534
18781,1.9488
18782,1.9355
18783,1.9094
18784,1.9361
18785,1.9242
18786,1.9537
18787,1.9311
18788,1.9048
18789,1.9236
18790,1.9077
18791,1.9259
18792,1.9311
18793,1.9236
18794,1.9161
18795,1.917
18796,1.9025
18797,1.9222
18798,1.8889
18799,1.9204
18800,1.969
18801,1.9919
18802,2.024
18803,2.0816
18804,2.1687
18805,2.2859
18806,2.4508
18807,2.6539
18808,2.873
18809,3.1481
18810,3.4442
18811,3.7769
18812,4.1076
18813,4.5014
18814,4.9549
18815,5.3808
18816,5.7755
18817,6.2211
18818,6.752
18819,7.2711
18820,7.8047
18821,8.2865
18822,8.785
18823,9.2659
18824,9.6123
18825,10.0512
18826,10.5498
18827,11.0836
18828,11.6476
18829,12.2283
18830,12.7888
18831,13.265
18832,13.7005
18833,14.0761
18834,14.4274
18835,14.8197
18836,15.0573
18837,15.2656
18838,15.5101
18839,15.7772
18840,16.1117
18841,16.4925
18842,16.9954
18843,17.3617
18844,17.6369
18845,17.5275
18846,17.6762
18847,17.6557
18848,17.5888
18849,17.5324
18850,17.4624
18851,17.3909
18852,17.4152
18853,17.259
18854,17.1626
18855,16.9792
18856,16.6427
18857,16.2711
18858,15.8701
18859,15.4884
18860,15.07
18861,14.5726
18862,14.0651
18863,13.4615
18864,12.9416
18865,12.3267
18866,11.5961
18867,11.0553
18868,10.3484
18869,9.7431
18870,9.0596
18871,8.4939
18872,7.9048
18873,7.3927
18874,7.0075
18875,6.8675
18876,6.8987
18877,6.8197
18878,6.8681
18879,6.8212
18880,6.8333
18881,6.8018
18882,6.8238
18883,6.8293
18884,6.7092
18885,6.6675
18886,6.5851
18887,6.4126
18888,6.2882
18889,6.2604
18890,6.2028
18891,6.219
18892,6.3032
18893,6.3814
18894,6.4117
18895,6.3406
18896,6.3689
18897,6.36
18898,6.3189
18899,6.228
18900,6.1759
18901,6.1525
18902,6.1319
18903,6.1939
18904,6.1713
18905,6.184
18906,6.2378
18907,6.2109
18908,6.2049
18909,6.1487
18910,6.0616
18911,5.9803
18912,5.8328
18913,5.7734
18914,5.7529
18915,5.704
18916,5.6889
18917,5.7905
18918,5.8215
18919,5.8516
18920,5.8275
18921,5.8168
18922,5.8012
18923,5.7598
18924,5.7703
18925,5.7737
18926,5.7098
18927,5.6406
18928,5.5686
18929,5.5179
18930,5.4907
18931,5.4624
18932,5.399
18933,5.3006
18934,5.2824
18935,5.2703
18936,5.2552
18937,5.2977
18938,5.3536
18939,5.4635
18940,5.5501
18941,5.6102
18942,5.6727
18943,5.8391
18944,6.0231
18945,6.1357
18946,6.2552
18947,6.3874
18948,6.5014
18949,6.6369
18950,6.7807
18951,6.9933
18952,7.1395
18953,7.2541
18954,7.3501
18955,7.43
18956,7.3857
18957,7.3953
18958,7.4219
18959,7.39
18960,7.3791
18961,7.4288
18962,7.4635
18963,7.5336
18964,7.6985
18965,7.8319
18966,8.0816
18967,8.5023
18968,
18969,0.5
18970,1.1598095238095238
18971,1.7397142857142858
18972,2.3196190476190477
18973,2.8995238095238096
18974,3.4794285714285715
18975,4.059333333333333
18976,4.639238095238095
18977,5.219142857142858
18978,5.799047619047619
18979,6.378952380952381
18980,6.958857142857143
18981,7.538761904761905
18982,8.118666666666666
18983,8.698571428571428
18984,9.27847619047619
18985,9.858380952380953
18986,10.438285714285715
18987,11.018190476190476
18988,11.598095238095238
18989,12.178
18990,12.0859
18991,12.0532
18992,12.0078
18993,11.8886
18994,11.7393
18995,11.4873
18996,11.2784
18997,11.048
18998,10.8206
18999,10.7008
19000,10.4769
19001,10.2801
19002,10.1033
19003,9.901
19004,9.7908
19005,9.5897
19006,9.5087
19007,9.3438
19008,9.1719
19009,8.9196
19010,8.7439
19011,8.5315
19012,8.3111
19013,8.0802
19014,7.8437
19015,7.6198
19016,7.4505
19017,7.1377
19018,6.967
19019,6.7376
19020,6.4462
19021,6.2269
19022,6.0564
19023,5.853
19024,5.7086
19025,5.5556
19026,5.4282
19027,5.2928
19028,5.1753
19029,5.1403
19030,5.099
19031,5.0807
19032,5.1513
19033,5.2005
19034,5.2867
19035,5.3727
19036,5.4621
19037,5.5477
19038,5.5923
19039,5.5964
19040,5.6114
19041,5.5611
19042,5.5579
19043,5.5136
19044,5.4453
19045,5.3576
19046,5.2905
19047,5.1921
19048,5.0596
19049,4.9933
19050,4.8478
19051,4.7222
19052,4.5923
19053,4.3944
19054,4.1788
19055,3.9745
19056,3.726
19057,3.5231
19058,3.3171
19059,3.1189
19060,2.9352
19061,2.7879
19062,2.6615
19063,2.5741
19064,2.4624
19065,2.3791
19066,2.2763
19067,2.2011
19068,2.1513
19069,2.0938
19070,2.0284
19071,1.9132
19072,1.8475
19073,1.8339
19074,1.8293
19075,1.7963
19076,1.7769
19077,1.7839
19078,1.6953
19079,1.6994
19080,1.7378
19081,1.7789
19082,1.7844
19083,1.7798
19084,1.7891
19085,1.7908
19086,1.7514
19087,1.7526
19088,1.7627
19089,1.7607
19090,1.7833
19091,1.7674
19092,1.7844
19093,1.7951
19094,1.7865
19095,1.8096
19096,1.803
19097,1.7659
19098,1.7665
19099,1.77
19100,1.7679
19101,1.7393
19102,1.7581
19103,1.7567
19104,1.7367
19105,1.7413
19106,1.7167
19107,1.717
19108,1.7098
19109,1.7072
19110,1.715
19111,1.6753
19112,1.6467
19113,1.6594
19114,1.6516
19115,1.6594
19116,1.6814
19117,1.6632
19118,1.6328
19119,1.6288
19120,1.6308
19121,1.6068
19122,1.6299
19123,1.6169
19124,1.6267
19125,1.6152
19126,1.6288
19127,1.6612
19128,1.6727
19129,1.6759
19130,1.6623
19131,1.6661
19132,1.6887
19133,1.7292
19134,1.7161
19135,1.7083
19136,1.7083
19137,1.7263
19138,1.735
19139,1.7393
19140,1.7297
19141,1.7471
19142,1.7141
19143,1.7254
19144,1.7306
19145,1.7442
19146,1.7092
19147,1.7144
19148,1.7008
19149,1.695
19150,1.7112
19151,1.7017
19152,1.6768
19153,1.6962
19154,1.6635
19155,1.6713
19156,1.6962
19157,1.7135
19158,1.6852
19159,1.7086
19160,1.7002
19161,1.7072
19162,1.7086
19163,1.7017
19164,1.6826
19165,1.6973
19166,1.6834
19167,1.68
19168,1.6756
19169,1.6658
19170,1.6887
19171,1.6389
19172,1.6406
19173,1.6531
19174,1.6372
19175,1.6455
19176,1.6725
19177,1.6887
19178,1.6661
19179,1.7101
19180,1.7315
19181,1.7193
19182,1.7008
19183,1.6916
19184,1.6881
19185,1.6884
19186,1.6916
19187,1.7054
19188,1.7133
19189,1.7138
19190,1.7179
19191,1.7242
19192,1.7176
19193,1.6759
19194,1.6991
19195,1.66
19196,1.6493
19197,1.6314
19198,1.6253
19199,1.6209
19200,1.6097
19201,1.6059
19202,1.6111
19203,1.6204
19204,1.6276
19205,1.6178
19206,1.6053
19207,1.6004
19208,1.6146
19209,1.6282
19210,1.6085
19211,1.6334
19212,1.6311
19213,1.6395
19214,1.6409
19215,1.6577
19216,1.6855
19217,1.6982
19218,1.6629
19219,1.6774
19220,1.6811
19221,1.6727
19222,1.6661
19223,1.6534
19224,1.6794
19225,1.6768
19226,1.6956
19227,1.717
19228,1.717
19229,1.6976
19230,1.6861
19231,1.6988
19232,1.6976
19233,1.6785
19234,1.6461
19235,1.6021
19236,1.5946
19237,1.5802
19238,1.5807
19239,1.5671
19240,1.5483
19241,1.5547
19242,1.5671
19243,1.5637
19244,1.5434
19245,1.5298
19246,1.5156
19247,1.5208
19248,1.5252
19249,1.5388
19250,1.5217
19251,1.5347
19252,1.5246
19253,1.5498
19254,1.5318
19255,1.5234
19256,1.5315
19257,1.5874
19258,1.5981
19259,1.5657
19260,1.559
19261,1.5975
19262,1.5938
19263,1.5871
19264,1.6131
19265,1.6047
19266,1.6059
19267,1.6016
19268,1.6429
19269,1.6172
19270,1.6053
19271,1.6117
19272,1.6073
19273,1.6027
19274,1.6282
19275,1.6464
19276,1.6175
19277,1.6155
19278,1.6276
19279,1.6661
19280,1.6305
19281,1.6508
19282,1.6406
19283,1.682
19284,1.6536
19285,1.6505
19286,1.6525
19287,1.6777
19288,1.6325
19289,1.6476
19290,1.638
19291,1.6259
19292,1.6016
19293,1.6508
19294,1.6143
19295,1.6045
19296,1.5738
19297,1.581
19298,1.577
19299,1.6013
19300,1.6198
19301,1.6082
19302,1.59
19303,1.5738
19304,1.5906
19305,1.61
19306,1.5943
19307,1.605
19308,1.6163
19309,1.6476
19310,1.6372
19311,1.673
19312,1.6748
19313,1.6502
19314,1.6606
19315,1.6453
19316,1.6207
19317,1.6516
19318,1.6447
19319,1.6554
19320,1.7002
19321,1.7031
19322,1.6832
19323,1.7222
19324,1.7448
19325,1.8044
19326,1.8189
19327,1.8822
19328,1.9421
19329,2.0284
19330,2.1201
19331,2.1924
19332,2.2624
19333,2.3264
19334,2.4546
19335,2.5883
19336,2.7199
19337,2.8623
19338,3.0414
19339,3.2963
19340,3.5315
19341,3.9097
19342,4.2639
19343,4.7049
19344,4.9878
19345,5.408
19346,5.7161
19347,6.0935
19348,6.3738
19349,6.6881
19350,6.9436
19351,7.32
19352,7.6872
19353,8.2104
19354,8.8197
19355,9.421
19356,9.8602
19357,10.366
19358,10.8756
19359,11.4167
19360,11.8958
19361,12.4358
19362,12.8617
19363,13.1884
19364,13.6606
19365,14.066
19366,14.373
19367,14.6088
19368,14.9737
19369,15.3024
19370,15.7011
19371,16.0356
19372,16.2653
19373,16.5203
19374,16.8391
19375,17.3359
19376,17.704
19377,17.8747
19378,17.9855
19379,18.0307
19380,18.0862
19381,18.1013
19382,18.0579
19383,18.0515
19384,17.987
19385,17.8597
19386,17.6713
19387,17.4705
19388,17.2786
19389,17.048
19390,16.7937
19391,16.557
19392,16.2902
19393,16.0035
19394,15.6814
19395,15.4233
19396,15.1201
19397,14.8469
19398,14.5961
19399,14.3244
19400,14.1603
19401,13.9575
19402,13.7101
19403,13.4641
19404,13.226
19405,12.932
19406,12.6892
19407,12.4161
19408,12.2104
19409,12.0564
19410,12.0067
19411,11.9615
19412,11.8278
19413,11.5984
19414,11.4332
19415,11.2986
19416,11.123
19417,10.8287
19418,10.568
19419,10.2867
19420,9.9728
19421,9.6649
19422,9.3533
19423,9.0671
19424,8.912
19425,8.7335
19426,8.4881
19427,8.2245
19428,7.9693
19429,7.6997
19430,7.384
19431,7.193
19432,7.0072
19433,6.8087
19434,6.6617
19435,6.406
19436,6.1403
19437,5.9323
19438,5.7708
19439,5.5593
19440,5.3568
19441,5.1137
19442,4.9661
19443,4.8113
19444,4.6623
19445,4.5587
19446,4.4661
19447,4.4251
19448,4.4068
19449,4.3197
19450,4.1678
19451,4.088
19452,4.0509
19453,3.9172
19454,3.8229
19455,3.6991
19456,3.5527
19457,3.4216
19458,3.3724
19459,3.3171
19460,3.2326
19461,3.1814
19462,3.1765
19463,3.0978
19464,3.0816
19465,3.0628
19466,2.9821
19467,2.9497
19468,2.8767
19469,2.833
19470,2.7865
19471,2.7121
19472,2.6849
19473,2.6337
19474,2.5992
19475,2.5229
19476,2.5078
19477,2.4225
19478,2.4193
19479,2.3776
19480,2.2937
19481,2.2691
19482,2.2595
19483,2.1875
19484,2.1771
19485,2.1667
19486,2.1076
19487,2.1091
19488,2.1073
19489,2.1296
19490,2.1302
19491,2.1562
19492,2.1432
19493,2.1771
19494,2.1936
19495,2.2581
19496,2.2211
19497,2.2416
19498,2.2277
19499,2.239
19500,2.2266
19501,2.2468
19502,2.2726
19503,2.3388
19504,2.3582
19505,2.3834
19506,2.4317
19507,2.4097
19508,2.4528
19509,2.4823
19510,2.4384
19511,2.4497
19512,2.4404
19513,2.4363
19514,2.469
19515,2.4881
19516,2.5307
19517,2.5767
19518,2.6013
19519,2.6111
19520,2.6331
19521,2.6508
19522,2.6672
19523,2.6794
19524,2.6921
19525,2.6343
19526,2.6383
19527,2.6829
19528,2.6855
19529,2.6924
19530,2.6427
19531,2.6534
19532,2.5955
19533,2.5787
19534,2.5697
19535,2.548
19536,2.5006
19537,2.4948
19538,2.491
19539,2.5012
19540,2.4546
19541,2.4638
19542,2.447
19543,2.4204
19544,2.3724
19545,2.3342
19546,2.303
19547,2.2622
19548,2.2367
19549,2.2584
19550,2.1999
19551,2.1282
19552,2.0822
19553,2.0972
19554,2.0758
19555,2.0735
19556,2.0865
19557,2.0842
19558,2.055
19559,2.0854
19560,2.1088
19561,2.1143
19562,2.0483
19563,2.0949
19564,2.1059
19565,2.1137
19566,2.0975
19567,2.0961
19568,2.0938
19569,2.0978
19570,2.1328
19571,2.1435
19572,2.1004
19573,2.0463
19574,2.0651
19575,2.0422
19576,2.0538
19577,2.0145
19578,2.0486
19579,2.0706
19580,2.1583
19581,2.2025
19582,2.2977
19583,2.3944
19584,2.5379
19585,2.6745
19586,2.7931
19587,3.0012
19588,3.2133
19589,3.4063
19590,3.5926
19591,3.7674
19592,4.0139
19593,4.3339
19594,4.8461
19595,5.1574
19596,5.9543
19597,6.7141
19598,7.3047
19599,7.5258
19600,7.6062
19601,7.6496
19602,7.6626
19603,7.6123
19604,7.5304
19605,7.4881
19606,7.4742
19607,7.4444
19608,7.2271
19609,7.0394
19610,6.8831
19611,6.7115
19612,6.4525
19613,6.1748
19614,5.8171
19615,5.4308
19616,4.9109
19617,4.3093
19618,3.7378
19619,3.6088
19620,3.4754
19621,3.3958
19622,3.2879
19623,3.2066
19624,3.0616
19625,2.8767
19626,2.8122
19627,2.8171
19628,2.7225
19629,2.572
19630,2.5061
19631,2.4025
19632,2.3492
19633,2.2425
19634,2.1947
19635,2.2179
19636,2.1782
19637,2.2208
19638,2.1632
19639,2.1163
19640,2.1227
19641,2.0862
19642,2.0414
19643,2.0179
19644,2.0003
19645,2.0049
19646,1.9928
19647,2.0101
19648,2.0249
19649,2.0321
19650,2.0336
19651,2.072
19652,2.0854
19653,2.0631
19654,2.0735
19655,2.0648
19656,2.0747
19657,2.0807
19658,2.0666
19659,2.0938
19660,2.0718
19661,2.0943
19662,2.0712
19663,2.0156
19664,2.0231
19665,2.0231
19666,2.0087
19667,2.0362
19668,2.0373
19669,2.0122
19670,1.9795
19671,1.9925
19672,1.9479
19673,1.9395
19674,1.9523
19675,1.9459
19676,1.9091
19677,1.8947
19678,1.9071
19679,1.9025
19680,1.9045
19681,1.9592
19682,2.0446
19683,2.0987
19684,2.1285
19685,2.1626
19686,2.1649
19687,2.1508
19688,2.1441
19689,2.1693
19690,2.14
19691,2.1317
19692,2.1241
19693,2.1696
19694,2.178
19695,2.1635
19696,2.1542
19697,2.1756
19698,2.2046
19699,2.1638
19700,2.1267
19701,2.0938
19702,2.0292
19703,1.9884
19704,1.9575
19705,1.9531
19706,1.9268
19707,1.9089
19708,1.8906
19709,1.8727
19710,1.8597
19711,1.8605
19712,1.8637
19713,1.9083
19714,1.93
19715,1.9416
19716,1.943
19717,1.9459
19718,1.9346
19719,1.9858
19720,1.9936
19721,1.9716
19722,1.9887
19723,1.9933
19724,1.9719
19725,1.9699
19726,1.9499
19727,1.9528
19728,1.945
19729,1.9525
19730,1.9265
19731,1.963
19732,1.9387
19733,1.985
19734,1.9829
19735,1.9922
19736,1.9928
19737,1.9711
19738,1.9931
19739,1.9702
19740,1.9618
19741,1.9363
19742,1.9702
19743,2.0301
19744,2.0307
19745,2.0532
19746,2.0726
19747,2.0645
19748,2.079
19749,2.0842
19750,2.0883
19751,2.0723
19752,2.0376
19753,2.0191
19754,2.0107
19755,2.0246
19756,2.0148
19757,1.9716
19758,1.9783
19759,1.978
19760,1.9679
19761,1.9586
19762,1.9673
19763,1.9725
19764,1.9624
19765,1.9676
19766,1.9867
19767,2.0402
19768,2.0781
19769,2.1155
19770,2.1742
19771,2.2975
19772,2.41
19773,2.5969
19774,2.8275
19775,3.0451
19776,3.2714
19777,3.5263
19778,3.7914
19779,4.1629
19780,4.5353
19781,4.9514
19782,5.3947
19783,5.7465
19784,6.1583
19785,6.5923
19786,7.0038
19787,7.4144
19788,7.9204
19789,8.48
19790,8.9227
19791,9.4375
19792,9.8649
19793,10.4936
19794,11.1733
19795,11.82
19796,12.5874
19797,13.1363
19798,13.673
19799,14.213
19800,14.6617
19801,15.0599
19802,15.3672
19803,15.8249
19804,16.1623
19805,16.6166
19806,17.0428
19807,17.4349
19808,17.7862
19809,18.0998
19810,18.4444
19811,18.6982
19812,18.7376
19813,18.7668
19814,18.6181
19815,18.5194
19816,18.4204
19817,18.2431
19818,18.0136
19819,17.6924
19820,17.4135
19821,17.1291
19822,16.7561
19823,16.3397
19824,16.0373
19825,15.7503
19826,15.316
19827,14.9028
19828,14.4656
19829,14.0744
19830,13.7176
19831,13.3212
19832,13.0752
19833,12.671
19834,12.1632
19835,11.8249
19836,11.5365
19837,11.3061
19838,11.2266
19839,11.2352
19840,11.4117
19841,11.7167
19842,12.1195
19843,12.6455
19844,13.1322
19845,13.6059
19846,13.9609
19847,14.2862
19848,14.5
19849,14.6464
19850,14.6777
19851,14.7726
19852,14.8539
19853,14.9294
19854,15.0564
19855,15.1033
19856,14.9933
19857,14.8906
19858,14.8038
19859,14.7133
19860,14.5819
19861,14.4413
19862,14.2963
19863,14.1192
19864,14.4025
19865,14.2407
19866,13.9925
19867,13.7969
19868,13.645
19869,13.4277
19870,13.3542
19871,13.1869
19872,13.0405
19873,12.9126
19874,12.8877
19875,12.7821
19876,12.6568
19877,12.417
19878,12.2083
19879,11.9144
19880,11.5023
19881,11.1586
19882,10.8637
19883,10.1861
19884,9.9207
19885,9.7208
19886,9.4297
19887,9.1985
19888,8.8906
19889,8.6247
19890,8.4334
19891,8.2182
19892,8.1363
19893,8.0697
19894,8.044
19895,7.9447
19896,7.9329
19897,7.9401
19898,7.9488
19899,8.1421
19900,8.2457
19901,8.3426
19902,
19903,0.5
19904,1.1598095238095238
19905,1.7397142857142858
19906,2.3196190476190477
19907,2.8995238095238096
19908,3.4794285714285715
19909,4.059333333333333
19910,4.639238095238095
19911,5.219142857142858
19912,5.799047619047619
19913,6.378952380952381
19914,6.958857142857143
19915,7.538761904761905
19916,8.118666666666666
19917,8.698571428571428
19918,9.27847619047619
19919,9.858380952380953
